name,datetime,Mean Area-Weighted Radiance,Month ,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sao Paulo,2018-06-25,46.65867557,6,27,14.4,20.7,26.4,14.4,20.6,10.6,57.6,0,0,0,,0,0,33.5,17.3,350.7,1019.6,4.4,8.1,172.9,14.3,6,,2018-06-25 6:48:44,2018-06-25 17:29:52,0.41,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-06-26,48.82676376,6,26,14,20.3,26,14,20.3,8.5,49.5,0,0,0,,0,0,32.4,20.4,334.9,1018.8,34.7,10.3,153.2,12.7,6,,2018-06-26 6:48:53,2018-06-26 17:30:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-06-27,47.9415415,6,21.7,13.2,18,21.7,13.2,18,12.9,73,0,0,0,,0,0,29.5,16.4,145.5,1021.4,11.5,8.8,161.8,13.4,6,,2018-06-27 6:49:01,2018-06-27 17:30:27,0.48,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-06-28,48.57508364,6,25,16,19.8,25,16,19.8,12.7,65.8,0,0,0,,0,0,19.1,11.4,72.7,1021.8,24.8,8.8,150,12.3,5,,2018-06-28 6:49:08,2018-06-28 17:30:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-06-29,48.61088108,6,25.6,13,20,25.6,13,20,10.7,58,0,0,0,,0,0,25.9,14.6,20.9,1020.4,3.2,10.4,178.7,14.7,6,,2018-06-29 6:49:13,2018-06-29 17:31:04,0.55,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-06-30,51.6767623,6,26.6,14,20,26.6,14,20,10.8,57.9,0,0,0,,0,0,27.7,11.9,3.8,1018.4,17.3,9.9,177.5,14.7,6,,2018-06-30 6:49:18,2018-06-30 17:31:23,0.58,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-01,48.93929995,7,26,13.4,19.3,26,13.4,19.3,12,66.3,0,0,0,,0,0,18,9.1,117.4,1018.6,15.7,6.7,156.2,13,6,,2018-07-01 6:49:22,2018-07-01 17:31:43,0.61,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-02,46.9067663,7,26.9,13.7,20.3,26.6,13.7,20.3,10.3,55.6,0,0,0,,0,0,31,18.4,332.2,1017.7,10.1,9.6,184.9,15.4,7,,2018-07-02 6:49:24,2018-07-02 17:32:04,0.65,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-03,48.52358914,7,23.6,14.5,18.2,23.6,14.5,18.2,12.5,70.3,0,0,0,,0,0,39.2,18.5,157,1019.7,46.8,9.5,155.1,12.9,6,,2018-07-03 6:49:26,2018-07-03 17:32:25,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-04,43.76084983,7,22.1,15,17.4,22.1,15,17.4,13.7,79.9,0,0,0,,0,0,31.3,13.9,131.1,1021.1,70.3,9,105.7,8.5,4,,2018-07-04 6:49:26,2018-07-04 17:32:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-05,45.19914817,7,26,15,19.4,26,15,19.4,12.9,69.9,0,0,0,,0,0,23.8,7.7,55.6,1021.3,33.7,6.1,165.7,13.8,7,,2018-07-05 6:49:25,2018-07-05 17:33:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-06,45.51669535,7,26,14.2,20.2,26,14.2,20.2,11.2,59.5,0,0,0,,0,0,18,11,68,1021.8,24,8.2,161.8,13.2,6,,2018-07-06 6:49:23,2018-07-06 17:33:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-07,45.0467056,7,25,13.8,18.9,25,13.8,18.9,11.1,64.3,0,0,0,,0,0,34.9,19.8,333.3,1020.5,44.8,7.7,183.7,15.1,7,,2018-07-07 6:49:20,2018-07-07 17:33:54,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-08,48.51247099,7,26.6,13.1,19.9,26.6,13.1,19.9,9.1,52.6,0,0,0,,0,0,40.7,21.1,310.3,1019.2,12.1,9.6,184,15.3,7,,2018-07-08 6:49:16,2018-07-08 17:34:18,0.85,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-09,45.97353414,7,24.1,14,17.6,24.1,14,17.6,12.6,73.6,0,0,0,,0,0,40,23.4,152.8,1020.6,70.7,9.6,132,10.8,6,,2018-07-09 6:49:10,2018-07-09 17:34:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-10,48.76992559,7,13.6,10,11.9,13.6,8.5,11.8,7.6,75.2,0,0,0,,0,0,29.9,17.8,195.3,1023.3,89.2,10.1,61.4,5,3,,2018-07-10 6:49:04,2018-07-10 17:35:05,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-11,45.38302196,7,14.7,9.9,11.6,14.7,8.2,11.2,7.5,76.7,0,0,0,,0,0,31.7,16.1,171.6,1024.8,72.2,9.8,96.6,7.9,4,,2018-07-11 6:48:56,2018-07-11 17:35:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-12,47.56934999,7,18.3,9,12.5,18.3,7.3,12,7.1,71.9,0,0,0,,0,0,28.8,16.1,121.9,1024.6,60.9,9.6,185.1,15.4,7,,2018-07-12 6:48:47,2018-07-12 17:35:54,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-13,48.11547229,7,22.6,9.4,15.2,22.6,8,15,5.9,60.2,0,0,0,,0,0,22.7,10.5,44.7,1022.3,45,8,128.8,10.8,5,,2018-07-13 6:48:37,2018-07-13 17:36:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-14,45.70780187,7,25.6,13.4,18.7,25.6,13.4,18.7,7.8,51.7,0,0,0,,0,0,19.4,10,14,1021.1,1.2,8.7,181.2,15.1,7,,2018-07-14 6:48:25,2018-07-14 17:36:44,0.05,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-15,51.3760238,7,27.6,11.2,19.2,26.7,11.2,19,8.2,53,0,0,0,,0,0,26.3,10.6,5.2,1021.4,0.1,9.2,194.1,16.1,7,,2018-07-15 6:48:13,2018-07-15 17:37:10,0.09,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-16,46.79696808,7,28,11.7,20.1,26.8,11.7,19.9,7.8,49.9,0,0,0,,0,0,22.7,11.3,70.3,1023.4,2.3,10,193.7,16.1,7,,2018-07-16 6:47:59,2018-07-16 17:37:35,0.12,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-17,49.96480816,7,26,11.2,18.9,26,11.2,18.9,9.6,59.6,0,0,0,,0,0,27.4,15.2,113.1,1024.3,1.9,9.3,194.4,16.1,7,,2018-07-17 6:47:44,2018-07-17 17:38:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-18,47.23609513,7,27,12.7,19.9,26.6,12.7,19.9,10.4,57.7,0,0,0,,0,0,33.5,11.2,25.5,1022.5,1.7,8.9,192.8,16,7,,2018-07-18 6:47:28,2018-07-18 17:38:27,0.19,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-19,49.63767463,7,27.6,13.7,21,26.9,13.7,21,10.4,52.8,0,0,0,,0,0,34.9,13.5,37.7,1020.9,0.3,10,196.3,16.4,7,,2018-07-19 6:47:10,2018-07-19 17:38:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-20,48.10166303,7,28,12,20.7,27.2,12,20.6,10.9,57.9,0,0,0,,0,0,41.8,21.4,343.5,1019.2,0,10.2,199,16.4,7,,2018-07-20 6:46:52,2018-07-20 17:39:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-21,48.55039185,7,27,15,18.7,26.6,15,18.7,12.1,68.1,0,0,0,,0,0,43.6,28.9,148.8,1021.3,57.3,9,188,15.5,7,,2018-07-21 6:46:32,2018-07-21 17:39:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-22,37.7226444,7,20.7,14,17.1,20.7,14,17.1,13.6,81,0.2,100,8.33,rain,0,0,37.8,18.8,118.5,1023.8,84.5,9.3,113.7,9.3,4,,2018-07-22 6:46:11,2018-07-22 17:40:11,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-23,44.22804327,7,24.9,15.9,19.3,24.9,15.9,19.3,12.3,66.6,0,0,0,,0,0,23.8,14.9,81.6,1024.3,35.3,8.2,168.3,14,6,,2018-07-23 6:45:49,2018-07-23 17:40:37,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-24,46.41497981,7,18.6,13.9,16.5,18.6,13.9,16.5,12.6,78,0,0,0,,0,0,38.5,19.7,157.1,1026.5,73,8,152.7,12.6,7,,2018-07-24 6:45:26,2018-07-24 17:41:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-25,47.49827801,7,23.1,15,17.5,23.1,15,17.5,13.2,77.2,0,0,0,,0,0,30.2,18.2,123.6,1026.4,76.6,8.8,142.6,11.8,6,,2018-07-25 6:45:01,2018-07-25 17:41:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-26,45.2978872,7,25.6,15,18.8,25.6,15,18.8,12.4,69.4,0,0,0,,0,0,22,15.1,92.6,1024.5,43.2,8.7,184.2,15.3,7,,2018-07-26 6:44:36,2018-07-26 17:41:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-27,47.198513,7,26,14.2,19.8,26,14.2,19.8,10.5,58.3,0,0,0,,0,0,24.8,12.8,52.2,1022.5,21,9.7,199.7,16.6,7,,2018-07-27 6:44:09,2018-07-27 17:42:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-28,48.99126797,7,27,15.4,21,26.6,15.4,20.9,10,52.2,0,0,0,,0,0,29.5,11.9,30.6,1020.3,27.7,10.4,204.5,17,7,,2018-07-28 6:43:41,2018-07-28 17:42:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-29,49.00228571,7,28,16.7,22.6,27,16.7,22.4,9.3,45.1,0,0,0,,0,0,42.8,20.3,357.7,1017.4,29.8,10.2,188.2,15.4,7,,2018-07-29 6:43:12,2018-07-29 17:43:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-30,45.83825272,7,21.3,14.8,18.1,21.3,14.8,18.1,12,68.9,0,0,0,,0,0,39.6,18.9,143.9,1017.6,39.5,8.8,175,14.5,6,,2018-07-30 6:42:42,2018-07-30 17:43:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-07-31,48.97451117,7,18.2,13.6,15.7,18.2,13.6,15.7,12.2,80.5,4,100,4.17,rain,0,0,41.8,18,192.7,1019.1,78.8,9.7,122.3,10,5,,2018-07-31 6:42:10,2018-07-31 17:44:04,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-01,38.30040581,8,14.1,12,12.9,14.1,12,12.9,10.8,87.2,1,100,4.17,rain,0,0,39.6,18.9,147.6,1021.9,97.3,7.7,80.8,6.7,3,,2018-08-01 6:41:38,2018-08-01 17:44:30,0.66,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-02,48.99126797,8,16.6,13,14.9,16.6,13,14.9,12.2,84.1,0,0,0,,0,0,34.9,15.7,133.1,1021.7,95.4,8.9,81,6.8,3,,2018-08-02 6:41:04,2018-08-02 17:44:55,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-03,48.99126797,8,16.6,15,15.6,16.6,15,15.6,13.6,87.5,14,100,8.33,rain,0,0,28.8,14.3,78,1019.2,76,7.5,19.6,1.6,1,,2018-08-03 6:40:30,2018-08-03 17:45:20,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-04,48.99126797,8,20.6,14,17.2,20.6,14,17.2,12.9,76.9,0,0,0,,0,0,20.5,16.1,304.3,1017.5,64,10.1,138.3,11.3,7,,2018-08-04 6:39:54,2018-08-04 17:45:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-05,48.9713328,8,19.6,14.6,16.4,19.6,14.6,16.4,12.2,76.9,0,0,0,,0,0,19.1,14.3,294.1,1018.9,68.4,10.5,75.5,6.3,4,,2018-08-05 6:39:18,2018-08-05 17:46:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-06,48.99126797,8,15,13,13.9,15,13,13.9,11.7,86.6,6,100,8.33,rain,0,0,20.9,19.9,127.6,1022.5,89.8,6.9,46,3.7,2,,2018-08-06 6:38:40,2018-08-06 17:46:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-07,35.40695441,8,17.2,12,14.2,17.2,12,14.2,11.7,84.9,0,0,0,,0,0,30.2,16.6,125.8,1023.3,96.9,7,110.6,9.3,4,,2018-08-07 6:38:01,2018-08-07 17:47:00,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-08,37.56197352,8,25.6,14.9,19,25.6,14.9,19,13.3,71.4,0,0,0,,0,0,28.4,14.9,58.1,1022.1,62.6,9.9,193.9,15.9,8,,2018-08-08 6:37:22,2018-08-08 17:47:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-09,48.94841488,8,24.2,16,19.8,24.2,16,19.8,13.3,67.1,0,0,0,,0,0,59.4,28.7,308.1,1017,47.7,10.4,193,16,7,,2018-08-09 6:36:41,2018-08-09 17:47:48,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-10,53.74313016,8,20.6,10,15.2,20.6,7.8,15.1,5.3,54.2,0,0,0,,0,0,50,28.4,306.6,1017.3,9.3,10.3,228.7,19,8,,2018-08-10 6:35:59,2018-08-10 17:48:12,0.97,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-11,51.95677651,8,21.9,11,14.7,21.9,11,14.7,6.2,59,0,0,0,,0,0,29.5,18.1,274,1020.1,0.7,10.4,232.3,19.2,8,,2018-08-11 6:35:17,2018-08-11 17:48:36,0,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-12,51.70437414,8,17.9,9,13.5,17.9,7.6,13.4,8.1,71.3,0,0,0,,0,0,28.4,16.2,135.1,1023,55.7,10.3,173.4,14.3,6,,2018-08-12 6:34:33,2018-08-12 17:48:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-13,51.36718449,8,20.1,9,14.4,20.1,7.6,14.2,9.7,74.6,0,0,0,,0,0,33.5,19.1,123.4,1021.9,75.6,9.7,216.1,17.8,7,,2018-08-13 6:33:49,2018-08-13 17:49:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-14,36.57666231,8,27,13,17.9,26.6,13,17.9,10.4,65.3,0,0,0,,0,0,22.7,16.9,83.6,1019.6,37.5,9.7,233.2,19.4,8,,2018-08-14 6:33:04,2018-08-14 17:49:46,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-15,48.89393595,8,16.6,11.4,14.5,16.6,11.4,14.5,11.6,83.5,0,0,0,,0,0,40.3,21.4,153.5,1022,73.3,7.3,197.8,16.4,8,,2018-08-15 6:32:18,2018-08-15 17:50:09,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-16,49.90453184,8,17.6,14,15.2,17.6,14,15.2,12.5,84.4,0,0,0,,0,0,35.6,20,144.1,1026,94.3,8.4,103.7,8.7,4,,2018-08-16 6:31:31,2018-08-16 17:50:31,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-17,49.90453184,8,16.6,13,14.7,16.6,13,14.7,12.2,84.9,0,0,0,,0,0,36.7,20,151.3,1027.9,96.1,9.1,117.6,9.8,4,,2018-08-17 6:30:43,2018-08-17 17:50:54,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-18,34.84947982,8,21.1,13,16.1,21.1,13,16.1,12.5,79.8,0,0,0,,0,0,28.1,19.5,121,1025.4,73.5,10.1,191.3,15.8,7,,2018-08-18 6:29:55,2018-08-18 17:51:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-19,42.73972847,8,25.6,14,18.8,25.6,14,18.8,11.7,66.5,0,0,0,,0,0,22.3,14.6,66.9,1024,48.5,9.2,227.7,19,8,,2018-08-19 6:29:05,2018-08-19 17:51:38,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-20,50.30154804,8,27.5,14.1,20.9,26.6,14.1,20.8,9.6,52,0,0,0,,0,0,23.4,16.5,101.5,1023.8,14.2,10.3,236.5,19.6,8,,2018-08-20 6:28:15,2018-08-20 17:52:00,0.31,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-21,47.82882031,8,27.6,15.6,18.8,26.9,15.6,18.8,11.4,65.3,0,0,0,,0,0,30.6,22.1,127.2,1023.7,37.6,9.9,224.3,18.5,8,,2018-08-21 6:27:24,2018-08-21 17:52:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-22,49.00473724,8,25.6,14.1,19.3,25.6,14.1,19.3,12.1,65.6,0,0,0,,0,0,23,14.3,158.6,1022.2,62.3,8.9,167.4,13.8,7,,2018-08-22 6:26:33,2018-08-22 17:52:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-23,48.17614879,8,27.9,15.3,21.9,27.1,15.3,21.8,12.1,56.7,0,0,0,,0,0,28.4,17.2,318.9,1019.3,20.6,9.3,206.9,17.2,8,,2018-08-23 6:25:41,2018-08-23 17:53:04,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-24,47.63902747,8,29.6,18.9,23.1,28.3,18.9,22.9,11.8,50.6,0,0,0,,0,0,37.4,25.4,331.6,1018,39.9,9.7,224.2,18.6,8,,2018-08-24 6:24:48,2018-08-24 17:53:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-25,49.02184028,8,22.6,14.6,18.5,22.6,14.6,18.5,14.5,78.1,0,0,0,,0,0,54.4,25.2,279.1,1020.4,86.6,9.4,152.4,12.5,6,,2018-08-25 6:23:54,2018-08-25 17:53:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-26,46.17400891,8,14,11.5,12.6,14,11.5,12.6,10.1,84.5,0,0,0,,0,0,39.2,18.2,149.6,1026.1,96.7,8.3,62.7,5.2,2,,2018-08-26 6:23:00,2018-08-26 17:54:07,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-27,39.36720344,8,16.1,11,13.1,16.1,11,13.1,9.9,81.1,0,0,0,,0,0,36.7,21.8,131.7,1026.1,97.5,10.3,103.1,8.5,4,,2018-08-27 6:22:05,2018-08-27 17:54:27,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-28,41.22512801,8,24,13,17.3,24,13,17.3,12.4,74.3,0,0,0,,0,0,38.9,21.9,105.9,1025.5,56,9,240.4,20,9,,2018-08-28 6:21:10,2018-08-28 17:54:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-29,51.71087004,8,25.6,14,19.1,25.6,14,19.1,11.9,66.5,0,0,0,,0,0,31.7,13.1,87.6,1023.7,34,9.2,246.3,20.3,8,,2018-08-29 6:20:14,2018-08-29 17:55:08,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-30,50.40784728,8,28.6,14.9,21.8,27.5,14.9,21.5,10.8,53.6,0,0,0,,0,0,33.8,15.2,20.3,1019.9,5.4,10.4,256.7,21.2,9,,2018-08-30 6:19:18,2018-08-30 17:55:28,0.64,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-08-31,53.3882648,8,29.6,16.2,22.8,28,16.2,22.4,9.4,45.7,0,0,0,,0,0,33.1,17.6,350.6,1017.3,2.8,10.4,260.9,21.6,9,,2018-08-31 6:18:21,2018-08-31 17:55:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-01,50.09680726,9,31,14,21.5,29.1,14,21.1,11.8,59.8,0,0,0,,0,0,31.7,19.6,109.7,1017.2,20,10.2,251.5,20.8,8,,2018-09-01 6:17:23,2018-09-01 17:56:07,0.71,Clear,Partly cloudy throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-02,48.71754447,9,30.2,16.7,21.5,28.7,16.7,21.2,13,63.4,0,0,0,,0,0,42.1,20.4,86.2,1015.9,34.6,9.5,244.7,20.3,8,,2018-09-02 6:16:26,2018-09-02 17:56:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-03,45.96076692,9,25.6,13.6,18.8,25.6,13.6,18.8,13.5,72.1,0,0,0,,0,0,54,25.7,301.9,1014.5,53.6,10.4,151.1,12.4,7,,2018-09-03 6:15:27,2018-09-03 17:56:46,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-04,44.75346273,9,17.2,12,13.4,17.2,12,13.4,9.2,75.9,8,100,8.33,rain,0,0,44.3,27.5,263.8,1015.9,88.8,8.9,77.8,6.5,3,,2018-09-04 6:14:29,2018-09-04 17:57:06,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-05,40.47014537,9,15,11,12.9,15,11,12.9,9.2,78.5,0,0,0,,0,0,41.8,21.5,161.9,1022.7,82.6,9.7,155.6,12.8,6,,2018-09-05 6:13:30,2018-09-05 17:57:25,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-06,47.82664731,9,21.1,8.9,13.9,21.1,7.9,13.7,9.1,74.3,0,0,0,,0,0,35.6,21.2,125.6,1024.1,52.9,10.4,259.6,21.6,9,,2018-09-06 6:12:30,2018-09-06 17:57:44,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2018-09-07,42.66057151,9,26,13,17.5,26,13,17.5,10.9,68.5,0,0,0,,0,0,25.6,18.1,106.4,1022.8,40.9,10,272.7,22.6,9,,2018-09-07 6:11:30,2018-09-07 17:58:03,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
